id_code,start_time,end_time,duration,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
11362,29/03/2022 23:30,29/03/2022 23:33,3,I agree,Student,[Decline to Answer],Female,Mailout,1999,Neither,Poland,Full professional proficiency,Polish,"Single, not living with partner",Christianity,Not from the UK,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2018,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
11365,30/03/2022 1:03,30/03/2022 1:06,3,I agree,Student,ASIFM32403,Male,Mailout,1994,Neither,Pakistan,Professional working proficiency,Urdu,Married,Islam,London,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
11368,30/03/2022 1:09,30/03/2022 1:11,2,I agree,Student,RABIA86702,Female,Mailout,1997,Neither,Pakistan,Professional working proficiency,Urdu,Married,Islam,London,Employed full-time,No,"£20, 001 to £30, 000","Below £10, 00",Online and lab based,2021,[Decline to Answer],Language & Linguistics
11371,30/03/2022 4:46,30/03/2022 4:49,3,I agree,Student,FAISA32409,Male,Mailout,1994,Neither,Pakistan,Limited working proficiency,Urdu,"Single, not living with partner",Islam,Not from the UK,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
11374,30/03/2022 8:40,30/03/2022 8:44,4,I agree,Student,[Decline to Answer],Female,Mailout,2000,Permanent resident in the UK,Lithuania,Native / bilingual proficiency,Lithuanian,"Single, not living with partner",Christianity,East of England,Employed part-time,No,Prefer not to answer,Prefer not to answer,Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Government
11377,30/03/2022 8:53,30/03/2022 8:56,3,I agree,Student,HERRO99006,Male,Mailout,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,East of England,Employed part-time,No,"Below £10, 00","Above £50, 001",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Economics
11380,30/03/2022 9:25,30/03/2022 9:27,2,I agree,Staff member,[Decline to Answer],Female,Mailout,1978,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,[Decline to Answer],South East,Employed full-time,No,"£20, 001 to £30, 000",[Decline to Answer],Only lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
11383,30/03/2022 10:48,30/03/2022 10:53,5,I agree,Student,HERNA78003,Female,Mailout,2000,Neither,Mexico,Professional working proficiency,Spanish,"Single, living with partner",No religion,South East,Employed part-time,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Economics
11386,30/03/2022 11:15,30/03/2022 11:17,2,I agree,Student,GRIFF02116,Female,Mailout,2001,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,London,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Other
11389,30/03/2022 12:19,30/03/2022 12:22,3,I agree,Student,FULAR30306,Male,Mailout,1993,Neither,India,Full professional proficiency,Hindi,"Single, not living with partner",Hinduism,East of England,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2022,Master's Degree (e.g. MA/MSc/MRes),Other
11392,30/03/2022 12:55,30/03/2022 12:58,3,I agree,Student,[Decline to Answer],Female,Mailout,1992,Neither,"Korea, Republic of",Full professional proficiency,Korean,"Single, not living with partner",[Decline to Answer],Not from the UK,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,Fall 2021,Master's Degree (e.g. MA/MSc/MRes),Economics
11395,30/03/2022 13:02,30/03/2022 13:05,3,I agree,Student,DALAL97606,Male,Mailout,1996,Neither,India,Full professional proficiency,English,"Single, not living with partner",Hinduism,Not from the UK,Not currently employed,No,"£10, 001 to £20, 000",Prefer not to answer,Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
11401,30/03/2022 13:16,30/03/2022 13:22,6,I agree,Student,SHARM19704,Female,Mailout,1997,Neither,India,Full professional proficiency,Hindi,"Single, not living with partner",Hinduism,[Decline to Answer],[Decline to Answer],No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
11404,30/03/2022 13:59,30/03/2022 14:01,2,I agree,Student,ARSLA79609,Male,From a friend,1996,Permanent resident in the UK,Turkey,Professional working proficiency,Turkish,"Single, not living with partner",No religion,[Decline to Answer],Not currently employed,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Government
11407,30/03/2022 14:11,30/03/2022 14:14,3,I agree,Student,[Decline to Answer],Female,Mailout,2000,Permanent resident in the UK,Portugal,Native / bilingual proficiency,Portuguese,"Single, not living with partner",[Decline to Answer],South East,Not currently employed,No,[Decline to Answer],[Decline to Answer],Only online,2019,Undergraduate Degree (e.g. BA/BSc),Essex Business School
11410,30/03/2022 15:25,30/03/2022 15:26,1,I agree,Student,SILVE83905,Female,Mailout,1989,Permanent resident in the UK,Italy,Full professional proficiency,Italian,"Single, not living with partner",[Decline to Answer],London,[Decline to Answer],No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,2020,PhD,Language & Linguistics
11413,30/03/2022 15:15,30/03/2022 15:21,6,I agree,Student,AGERK99006,Female,Mailout,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,South East,Not currently employed,No,"Below £10, 00",Prefer not to answer,Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Sociology
11416,30/03/2022 15:46,30/03/2022 15:48,2,I agree,Student,NGPHO32108,Female,Mailout,2001,Neither,Malayasia,Native / bilingual proficiency,Malaysian,"Single, living with partner",Islam,East of England,Employed part-time,No,"Below £10, 00",Prefer not to answer,Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Economics
11434,13/05/2022 12:49,13/05/2022 13:06,17,I agree,Student,BETTO90807,Female,Mailout,1998,British citizen,Brazil,Native / bilingual proficiency,English,"Single, not living with partner",[Decline to Answer],East of England,[Decline to Answer],No,[Decline to Answer],[Decline to Answer],Online and lab based,2017,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
11437,21/04/2022 18:10,21/04/2022 18:13,3,I agree,Student,YUANR00003,Female,Mailout,2000,Neither,China,Full professional proficiency,Mandarin Chinese,"Single, not living with partner",Buddhism,London,Employed part-time,No,Prefer not to answer,Prefer not to answer,Only lab based,2109,Undergraduate Degree (e.g. BA/BSc),Government
11440,22/04/2022 16:52,22/04/2022 16:54,2,I agree,Student,FANYI08003,Male,Mailout,1990,Neither,China,Full professional proficiency,Mandarin Chinese,"Single, not living with partner",Buddhism,London,Not currently employed,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,2021,PhD,Sociology
11452,21/04/2022 17:10,21/04/2022 17:14,4,I agree,Staff member,cole31804,Female,Other,1978,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,No religion,South East,Employed part-time,Yes,"£10, 001 to £20, 000","Above £50, 001",Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
11455,21/04/2022 17:10,21/04/2022 17:12,2,I agree,Student,THANG55905,Female,Mailout,1999,Neither,India,Native / bilingual proficiency,[Decline to Answer],"Single, not living with partner",Christianity,Not from the UK,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2017,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
11458,05/07/2022 17:15,05/07/2022 17:19,4,I agree,Student,KASIM03901,Male,Mailout,1999,Neither,Pakistan,Professional working proficiency,Urdu,"Single, not living with partner",Islam,[Decline to Answer],[Decline to Answer],No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
11464,05/04/2022 0:42,05/04/2022 0:45,3,I agree,Student,TOMCZ75203,Male,Mailout,2002,Neither,Poland,Full professional proficiency,Polish,"Single, not living with partner",Other,South East,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Essex Business School
11470,06/04/2022 20:07,06/04/2022 20:11,4,I agree,Student,HORVA70009,Female,Mailout,2000,Neither,Hungary,Full professional proficiency,Hungarian,"Single, not living with partner",Christianity,Not from the UK,Employed part-time,No,"Below £10, 00",[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Other
11473,22/04/2022 9:12,22/04/2022 9:15,3,I agree,Neither,NA,Female,Other,1978,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,East of England,Not currently employed,Yes,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,NA,Not a student,Not an Essex university student
11476,21/04/2022 17:53,21/04/2022 17:56,3,I agree,Student,HUNTE52700,Male,From a friend,1997,British citizen,United Kingdom,Native / bilingual proficiency,English,"Single, living with partner",Christianity,East Midlands,Employed part-time,No,"£10, 001 to £20, 000","£20, 001 to £30, 000",Online and lab based,2017,Undergraduate Degree (e.g. BA/BSc),Law
11479,05/04/2022 16:44,05/04/2022 16:54,10,I agree,Student,VISAH24104,Male,From an instructor,2001,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,East Midlands,Not currently employed,No,"Below £10, 00","£20, 001 to £30, 000",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Government
11482,02/04/2022 23:57,03/04/2022 0:08,11,I agree,Student,[Decline to Answer],Female,Mailout,1990,Neither,Pakistan,Elementary proficiency,Urdu,Married,Islam,London,Not currently employed,No,"Below £10, 00",[Decline to Answer],Only online,2021,Master's Degree (e.g. MA/MSc/MRes),Language & Linguistics
11488,08/04/2022 11:07,08/04/2022 11:12,5,I agree,Staff member,LEVER71204,Female,Mailout,1982,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed full-time,No,"£20, 001 to £30, 000","£20, 001 to £30, 000",Online and lab based,2019,Master's Degree (e.g. MA/MSc/MRes),Sociology
11491,04/04/2022 20:54,04/04/2022 20:59,5,I agree,Student,DODDS19905,Female,Mailout,1969,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Divorced,Other,East of England,Not currently employed,Yes,"Below £10, 00","Below £10, 00",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Sociology
11494,04/04/2022 22:54,04/04/2022 22:57,3,I agree,Student,BRADL51704,Female,Mailout,1997,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Employed part-time,No,"Below £10, 00","£20, 001 to £30, 000",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Health & Human Sciences
11650,05/04/2022 14:50,05/04/2022 15:01,11,I agree,Student,SYNOW21506,Female,Mailout,1995,Neither,Poland,Professional working proficiency,Polish,"Single, not living with partner",Christianity,East of England,Employed part-time,No,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2018,Undergraduate Degree (e.g. BA/BSc),Other
11656,06/04/2022 11:12,06/04/2022 11:14,2,I agree,Staff member,WILKI15802,Female,Mailout,1978,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,East of England,Employed full-time,No,"£40, 001 to £50, 000","£40, 001 to £50, 000",Only online,[Decline to Answer],[Decline to Answer],[Decline to Answer]
11659,06/04/2022 10:27,06/04/2022 10:31,4,I agree,Student,POKLA55807,Male,From a friend,1998,Neither,Lithuania,Professional working proficiency,[Decline to Answer],"Single, not living with partner",No religion,Not from the UK,Employed part-time,No,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2017,Master's Degree (e.g. MA/MSc/MRes),Government
11662,06/04/2022 11:26,06/04/2022 11:28,2,I agree,Student,DIAOA45009,Female,Mailout,2000,Neither,Italy,Full professional proficiency,Italian,"Single, not living with partner",Other,East of England,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Other
11665,06/04/2022 19:46,06/04/2022 19:49,3,I agree,Student,DASIL93100,Male,Other,2001,Neither,Portugal,Native / bilingual proficiency,Portuguese,"Single, not living with partner",No religion,East of England,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
11674,07/04/2022 14:04,07/04/2022 14:08,4,I agree,Student,TAVAK33100,Male,Mailout,2001,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,London,Employed part-time,No,"Below £10, 00","£20, 001 to £30, 000",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Essex Business School
11677,07/04/2022 22:08,07/04/2022 22:15,7,I agree,Student,PAPAD41201,Female,Other,2002,Neither,Greece,Full professional proficiency,Greek,"Single, not living with partner",No religion,South East,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Computer Science & Electronic Engineering
11683,09/04/2022 19:59,09/04/2022 20:02,3,I agree,Student,CETIN92004,Male,Mailout,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,Turkish,"Single, not living with partner",Islam,London,Not currently employed,No,"Below £10, 00",[Decline to Answer],Only online,2018,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
11689,12/04/2022 20:19,12/04/2022 20:28,9,I agree,Student,RINMA21002,Male,From a friend,2000,Neither,Sweden,Professional working proficiency,Swedish,"Single, not living with partner",No religion,East of England,Not currently employed,No,"£10, 001 to £20, 000","£40, 001 to £50, 000",Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Sociology
